fuzzyInput,left,centre, right,fuzzyOutput,fuzzyInterval
-0.14,400,69.67,10.98,-0.69,0.194561481
-0.14,400,69.67,10.95,-0.69,0.175946712
-0.14,400,69.67,10.95,-0.69,0.013668537
-0.14,400,69.67,10.95,-0.69,0.014066219
-0.14,400,69.67,10.95,-0.69,0.013536692
-0.14,400,69.67,10.95,-0.69,0.013626575
-0.14,400,69.67,10.95,-0.69,0.013759851
-0.14,267.13,68.29,11.05,-0.69,0.172984362
-0.14,267.13,68.29,11.05,-0.69,0.172771215
-0.14,267.13,68.29,11.05,-0.69,0.014854431
-0.14,267.13,68.29,11.05,-0.69,0.013593197
-0.14,267.13,68.29,11.05,-0.69,0.013864517
-0.14,267.13,68.29,11.05,-0.69,0.013830662
-0.14,104.25,58.19,11.05,-0.69,0.164279222
-0.14,104.25,58.19,11.03,-0.69,0.158960819
-0.14,104.25,58.19,11.03,-0.69,0.013560534
-0.14,104.25,58.19,11.03,-0.69,0.013488293
-0.14,104.25,58.19,11.03,-0.69,0.013492107
-0.14,104.25,58.19,11.03,-0.69,0.016460896
-0.14,104.25,58.19,11.03,-0.69,0.013514757
-0.14,66.46,58.19,11.03,-0.1,0.154584885
-0.14,66.46,56.48,11.02,-0.1,0.174243212
-0.14,66.46,56.48,11.02,-0.1,0.013658285
-0.14,66.46,56.48,11.02,-0.1,0.014195681
-0.14,66.46,56.48,11.02,-0.1,0.013655186
-0.14,66.46,56.48,11.02,-0.1,0.013712883
-0.14,66.46,56.48,11.02,-0.1,0.013717175
-0.14,107.03,50.77,11.02,-0.69,0.173672438
-0.14,107.03,50.77,11.07,-0.69,0.16176033
-0.14,107.03,50.77,11.07,-0.69,0.014156818
-0.14,107.03,50.77,11.07,-0.69,0.014222383
-0.14,107.03,50.77,11.07,-0.69,0.017146587
-0.14,107.03,50.77,11.07,-0.69,0.013765335
-0.14,107.03,50.77,11.07,-0.69,0.013547897
-0.14,105.84,48.19,11.07,-0.69,0.175595045
-0.14,105.84,48.19,11.04,-0.69,0.162461996
-0.29,105.84,48.19,11.04,-0.43,0.217193604
-0.14,105.84,48.19,11.04,-0.69,0.013536692
-0.14,105.84,48.19,11.04,-0.69,0.013989449
-0.14,57.08,109.71,11.04,-0.1,0.166685104
-0.29,57.08,109.71,10.86,0,0.159932375
-0.14,57.08,109.71,10.86,0,0.160827398
-0.14,57.08,109.71,10.86,0,0.015698195
-0.14,57.08,109.71,10.86,0,0.015580654
-0.14,228.95,109.04,10.86,-0.4,0.187268257
-0.14,228.95,109.04,10.9,-0.4,0.158281088
-0.14,228.95,109.04,10.9,-0.4,0.016631603
-0.14,228.95,109.04,10.9,-0.4,0.018485069
-0.14,228.95,109.04,10.9,-0.4,0.014224768
-0.14,228.95,109.04,10.9,-0.4,0.017138004
-0.14,228.95,109.04,10.9,-0.4,0.016659975
-0.14,266.43,54.43,11.1,-0.4,0.179476976
-0.14,266.43,54.43,11.1,-0.69,0.172133684
-0.14,266.43,54.43,11.1,-0.69,0.015688658
-0.14,266.43,54.43,11.1,-0.69,0.013530254
-0.14,266.43,54.43,11.1,-0.69,0.013634205
-0.14,266.43,54.43,11.1,-0.69,0.013462305
-0.14,266.43,54.43,11.1,-0.69,0.013807774
-0.14,133.14,106.67,10.92,-0.69,0.182568073
-0.14,133.14,106.67,10.92,-0.4,0.161636591
-0.14,133.14,106.67,10.92,-0.4,0.014117479
-0.14,133.14,106.67,10.92,-0.4,0.013622284
-0.14,133.14,106.67,10.92,-0.4,0.013742685
-0.14,133.14,106.67,10.92,-0.4,0.013544083
-0.14,133.14,106.67,10.92,-0.4,0.013542652
-0.14,96.49,109.21,10.69,-0.25,0.182134867
-0.14,96.49,109.21,10.69,-0.25,0.160886288
-0.29,96.49,109.21,10.69,-0.25,0.169534683
-0.14,96.49,109.21,10.69,-0.25,0.01381588
-0.14,96.49,109.21,10.69,-0.25,0.013618231
-0.14,58.93,109.21,10.69,0,0.162848473
-0.14,58.93,63.78,10.68,-0.1,0.146197319
-0.14,58.93,63.78,10.68,-0.1,0.013498068
-0.14,58.93,63.78,10.68,-0.1,0.014068127
-0.14,58.93,63.78,10.68,-0.1,0.013625383
-0.14,58.93,63.78,10.68,-0.1,0.013602018
-0.14,58.93,63.78,10.68,-0.1,0.013518095
-0.14,66.23,63.78,10.68,-0.1,0.184706211
-0.14,66.23,54.16,10.69,-0.1,0.149986029
-0.14,66.23,54.16,10.69,-0.1,0.013760567
-0.14,66.23,54.16,10.69,-0.1,0.013517857
-0.14,66.23,54.16,10.69,-0.1,0.013730764
-0.14,66.23,54.16,10.69,-0.1,0.013487101
-0.14,66.23,54.16,10.69,-0.1,0.013489723
-0.14,66.03,53.06,10.9,-0.1,0.166383028
-0.14,66.03,53.06,10.9,-0.1,0.153006077
-0.14,66.03,53.06,10.9,-0.1,0.014795065
-0.14,66.03,53.06,10.9,-0.1,0.013806343
-0.14,66.03,53.06,10.9,-0.1,0.013558149
-0.14,66.03,53.06,10.9,-0.1,0.013533592
-0.14,66.03,53.06,10.9,-0.1,0.013507843
-0.14,106.64,53.06,10.9,-0.69,0.159072161
-0.14,106.64,52.41,10.86,-0.69,0.148492813
-0.14,106.64,52.41,10.86,-0.69,0.015250444
-0.14,106.64,52.41,10.86,-0.69,0.013509989
-0.14,106.64,52.41,10.86,-0.69,0.01363802
-0.14,106.64,52.41,10.86,-0.69,0.013967276
-0.14,106.64,52.41,10.86,-0.69,0.013585329
-0.14,107.87,52.41,10.63,-0.69,0.210419893
-0.14,107.87,149.03,10.63,-0.4,0.162385225
-0.14,107.87,149.03,10.63,-0.4,0.014039755
-0.14,107.87,149.03,10.63,-0.4,0.0140872
-0.14,107.87,149.03,10.63,-0.4,0.013635397
-0.14,107.87,149.03,10.63,-0.4,0.013731718
-0.14,107.87,149.03,10.63,-0.4,0.013691187
-0.14,59.7,149.03,10.66,0,0.160587549
-0.14,59.7,149.82,10.66,0,0.153570652
-0.14,59.7,149.82,10.66,0,0.022185802
-0.14,59.7,149.82,10.66,0,0.015619516
-0.14,59.7,149.82,10.66,0,0.015491247
-0.14,59.7,149.82,10.66,0,0.013631344
-0.14,59.7,149.82,10.66,0,0.015571594
-0.14,58.06,149.82,10.83,0,0.173068523
-0.14,58.06,47.98,10.83,-0.1,0.150335073
-0.14,58.06,47.98,10.83,-0.1,0.013780117
-0.14,58.06,47.98,10.83,-0.1,0.013747692
-0.29,58.06,47.98,10.83,-0.36,0.1815207
-0.29,55.88,47.98,10.83,-0.36,0.16660738
-0.29,55.88,47.73,11.06,-0.36,0.174900055
-0.29,55.88,47.73,11.06,-0.36,0.013791561
-0.29,55.88,47.73,11.06,-0.36,0.013550282
-0.14,55.88,47.73,11.06,-0.1,0.156666756
-0.29,100.72,47.73,11.06,-0.43,0.17762208
-0.29,100.72,56.48,11.05,-0.43,0.157415152
-0.14,100.72,56.48,11.05,-0.69,0.179594755
-0.14,100.72,56.48,11.05,-0.69,0.013792515
-0.14,100.72,56.48,11.05,-0.69,0.013728142
-0.14,100.72,56.48,11.05,-0.69,0.013678074
-0.14,118.24,56.48,11.05,-0.69,0.158611536
-0.14,118.24,59.66,11.01,-0.69,0.148769855
0,118.24,59.66,11.01,-0.8,0.151958704
0,118.24,59.66,11.01,-0.8,0.013925791
0,118.24,59.66,11.01,-0.8,0.015311956
0,128.96,59.66,11.01,-0.8,0.017035484
0,128.96,48.42,10.86,-0.8,0.163038969
0,128.96,48.42,10.86,-0.8,0.173048258
0,128.96,48.42,10.86,-0.8,0.030817986
0,128.96,48.42,10.86,-0.8,0.015862942
0,128.96,48.42,10.86,-0.8,0.016424656
0,128.96,48.42,10.86,-0.8,0.015949965
0,284.1,41.32,10.65,-0.8,0.234521866
0,284.1,41.32,10.65,-0.8,0.154646873
0,284.1,41.32,10.65,-0.8,0.013673544
0,284.1,41.32,10.65,-0.8,0.013812304
0,284.1,41.32,10.65,-0.8,0.013580561
0,284.1,41.32,10.65,-0.8,0.013646841
0,284.1,41.32,10.65,-0.8,0.013667345
0,280.11,39.19,10.84,-0.8,0.165007114
0,280.11,39.19,10.84,-0.8,0.185118437
0,280.11,39.19,10.84,-0.8,0.01361537
0,280.11,39.19,10.84,-0.8,0.013602257
0,280.11,39.19,10.84,-0.8,0.014155388
0,280.11,39.19,10.84,-0.8,0.0136168
0,280.11,39.19,10.84,-0.8,0.01564765
0,280.11,43.31,11.04,-0.8,0.152049065
0,280.11,43.31,11.04,-0.8,0.167835951
-0.14,280.11,43.31,11.04,-0.69,0.148964643
-0.14,280.11,43.31,11.04,-0.69,0.013575315
-0.14,266.43,43.31,11.04,-0.69,0.158783436
-0.14,266.43,48.05,10.83,-0.69,0.163421392
-0.14,266.43,48.05,10.83,-0.69,0.015627861
-0.14,266.43,48.05,10.83,-0.69,0.013844728
-0.14,266.43,48.05,10.83,-0.69,0.013658524
-0.14,266.43,48.05,10.83,-0.69,0.013575554
-0.14,266.43,48.05,10.83,-0.69,0.013687611
-0.14,266.43,48.05,10.83,-0.69,0.01385951
-0.14,266.43,61.01,10.83,-0.69,0.165150642
-0.14,266.43,61.01,10.83,-0.69,0.021464586
-0.14,266.43,61.01,10.83,-0.69,0.015825987
-0.14,266.43,61.01,10.83,-0.69,0.017089605
-0.14,266.43,61.01,10.83,-0.69,0.013611555
-0.14,266.43,61.01,10.83,-0.69,0.013531208
-0.14,266.43,61.01,10.83,-0.69,0.015849829
-0.14,400,76.2,11.08,-0.69,0.171904802
-0.14,400,76.2,11.08,-0.69,0.175642967
-0.14,400,76.2,11.08,-0.69,0.013592005
-0.14,400,76.2,11.08,-0.69,0.013566971
-0.14,400,76.2,11.08,-0.69,0.013529301
-0.14,400,76.2,11.08,-0.69,0.013513565
-0.14,400,76.2,11.08,-0.69,0.026147604
-0.14,268.36,239.55,11.1,-0.69,0.185822964
-0.14,268.36,239.55,11.1,-0.1,0.198525429
-0.14,268.36,239.55,11.1,-0.1,0.015977621
-0.14,268.36,239.55,11.1,-0.1,0.013613224
-0.14,268.36,239.55,11.1,-0.1,0.013613701
-0.14,268.36,239.55,11.1,-0.1,0.013709545
-0.14,136.27,239.55,11.07,0,0.16590786
-0.14,136.27,325.93,11.07,0,0.176753044
-0.14,136.27,325.93,11.07,0,0.014331579
-0.14,136.27,325.93,11.07,0,0.015970945
-0.14,136.27,325.93,11.07,0,0.013606787
-0.14,136.27,325.93,11.07,0,0.013655186
-0.14,136.27,325.93,11.07,0,0.013571501
-0.14,133.71,154.44,11.28,0,0.160186768
0,133.71,154.44,11.28,-0.4,0.155616999
-0.14,133.71,154.44,11.28,-0.4,0.14530921
0,133.71,154.44,11.28,-0.4,0.018405437
-0.14,133.71,154.44,11.28,-0.4,0.0135746
0,132.45,154.44,11.09,-0.4,0.170847893
0,132.45,48.36,11.09,-0.8,0.168864489
0,132.45,48.36,11.09,-0.8,0.021420956
-0.14,132.45,48.36,11.09,-0.69,0.164781809
-0.14,132.45,48.36,11.09,-0.69,0.013684511
-0.29,106.35,48.36,10.86,-0.43,0.171887875
0,106.35,48.38,10.86,-0.8,0.147917747
-0.29,106.35,48.38,10.86,-0.43,0.153578997
-0.29,106.35,48.38,10.86,-0.43,0.014437675
-0.29,106.35,48.38,10.86,-0.43,0.013646364
-0.29,106.35,48.38,10.86,-0.43,0.013715029
0,106.35,48.38,10.86,-0.8,0.043349981
0,239.69,57.1,11.06,-0.8,0.183140516
0,239.69,57.1,11.06,-0.8,0.145268202
0,239.69,57.1,11.06,-0.8,0.01351738
-0.29,239.69,57.1,11.06,-0.43,0.176058769
-0.29,239.69,57.1,11.06,-0.43,0.013623714
-0.29,267.11,52.04,11.33,-0.43,0.167824745
-0.29,267.11,52.04,11.33,-0.43,0.156277657
-0.29,267.11,52.04,11.33,-0.43,0.013616562
-0.29,267.11,52.04,11.33,-0.43,0.015352964
-0.29,267.11,52.04,11.33,-0.43,0.019331455
-0.29,267.11,52.04,11.33,-0.43,0.013390541
-0.29,267.11,52.04,11.33,-0.43,0.013599634
-0.29,267.11,47.82,11.3,-0.43,0.186765909
0,267.11,47.82,11.3,-0.8,0.161907434
0,267.11,47.82,11.3,-0.8,0.013539553
0,267.11,47.82,11.3,-0.8,0.014015913
0,267.11,47.82,11.3,-0.8,0.013641596
-0.29,305.82,47.82,11.07,-0.43,0.173144341
-0.29,305.82,48.04,11.07,-0.43,0.169558048
-0.14,305.82,48.04,11.07,-0.69,0.164770365
-0.14,305.82,48.04,11.07,-0.69,0.015222549
0,305.82,48.04,11.07,-0.8,0.161756277
0,305.82,48.04,11.07,-0.8,0.014564753
0,142.04,113.28,10.88,-0.8,0.165347815
-0.14,142.04,113.28,10.88,-0.4,0.151197433
-0.14,142.04,113.28,10.88,-0.4,0.014345169
-0.14,142.04,113.28,10.88,-0.4,0.013657093
0,142.04,113.28,10.88,-0.4,0.153410435
0,102.28,114.02,10.65,-0.4,0.160867691
0,102.28,114.02,10.65,-0.4,0.14866209
0,102.28,114.02,10.65,-0.4,0.013792992
-0.14,102.28,114.02,10.65,-0.4,0.180239201
-0.14,102.28,114.02,10.65,-0.4,0.015440941
-0.14,102.28,114.02,10.65,-0.4,0.013743162
-0.14,131.68,54.16,5.32,-0.4,0.171210527
-0.14,131.68,54.16,5.32,-0.69,0.175668955
-0.14,131.68,54.16,5.32,-0.69,0.014007807
-0.14,131.68,54.16,5.32,-0.69,0.013981342
0,131.68,54.16,5.32,-0.8,0.168045759
-0.14,105.51,61.21,5.45,-0.69,0.189908028
-0.14,105.51,61.21,5.45,-0.69,0.157961845
-0.14,105.51,61.21,5.45,-0.69,0.013941288
-0.14,105.51,61.21,5.45,-0.69,0.013513088
-0.29,105.51,61.21,5.45,-0.43,0.155734539
-0.29,107.04,61.27,11.01,-0.43,0.189100266
-0.14,107.04,61.27,11.01,-0.69,0.164410353
-0.14,107.04,61.27,11.01,-0.69,0.013686657
-0.14,107.04,61.27,11.01,-0.69,0.014034986
-0.14,107.04,61.27,11.01,-0.69,0.013972282
-0.14,107.04,61.27,11.01,-0.69,0.013845682
-0.14,267.15,58.77,11.27,-0.69,0.196067333
-0.14,267.15,58.77,11.27,-0.69,0.174512625
-0.14,267.15,58.77,11.27,-0.69,0.013736963
-0.14,267.15,58.77,11.27,-0.69,0.013754606
-0.14,267.15,58.77,11.27,-0.69,0.013857841
-0.14,267.15,58.77,11.27,-0.69,0.013883352
-0.14,267.15,58.77,11.27,-0.69,0.014750957
-0.14,400,59.36,11.02,-0.69,0.159640312
-0.14,400,59.36,11.02,-0.69,0.176943064
-0.14,400,59.36,11.02,-0.69,0.013382435
-0.14,400,59.36,11.02,-0.69,0.013388634
-0.14,400,59.36,11.02,-0.69,0.013506651
-0.14,400,59.36,11.02,-0.69,0.013476849
-0.14,400,59.36,11.02,-0.69,0.013375998
-0.14,327.97,60.95,10.84,-0.69,0.190638304
-0.14,327.97,60.95,10.84,-0.69,0.158100843
-0.29,327.97,60.95,10.84,-0.43,0.178368092
-0.29,327.97,60.95,10.84,-0.43,0.013502598
-0.14,327.97,60.95,10.84,-0.69,0.013546228
-0.14,201.59,112.38,10.83,-0.69,0.176650047
-0.29,201.59,112.38,10.83,-0.4,0.14853406
-0.14,201.59,112.38,10.83,-0.4,0.175772667
-0.14,201.59,112.38,10.83,-0.4,0.013756752
-0.14,201.59,112.38,10.83,-0.4,0.014035702
-0.29,115.04,112.68,10.57,-0.4,0.186064482
-0.29,115.04,112.68,10.57,-0.4,0.167889118
-0.14,115.04,112.68,10.57,-0.4,0.160712481
-0.14,115.04,112.68,10.57,-0.4,0.013579607
-0.14,115.04,112.68,10.57,-0.4,0.013381243
-0.14,107.84,50.91,10.61,-0.4,0.183905363
-0.14,107.84,50.91,10.61,-0.69,0.195265293
-0.14,107.84,50.91,10.61,-0.69,0.013547659
-0.14,107.84,50.91,10.61,-0.69,0.017922401
-0.14,107.84,50.91,10.61,-0.69,0.013537407
-0.14,107.84,50.91,10.61,-0.69,0.013425827
-0.29,107.84,50.91,10.86,-0.43,0.163767338
-0.14,266.42,46.84,10.86,-0.69,0.150059223
-0.29,266.42,46.84,10.86,-0.43,0.162178993
-0.29,266.42,46.84,10.86,-0.43,0.013865232
-0.29,266.42,46.84,10.86,-0.43,0.013729334
-0.29,266.42,46.84,10.86,-0.43,0.016041279
-0.29,266.42,46.84,11.06,-0.43,0.163086653
-0.29,400,117.65,11.06,-0.4,0.148234367
-0.29,400,117.65,11.06,-0.4,0.152579308
-0.14,400,117.65,11.06,-0.4,0.155248642
-0.14,400,117.65,11.06,-0.4,0.013522148
-0.14,400,117.65,11.05,-0.4,0.162260771
-0.14,272.89,121.11,11.05,-0.4,0.157838345
-0.29,272.89,121.11,11.05,-0.4,0.163161755
-0.29,272.89,121.11,11.05,-0.4,0.013998032
-0.29,272.89,121.11,11.05,-0.4,0.013722181
-0.29,272.89,121.11,11.09,-0.4,0.165888548
-0.29,272.89,52.89,11.09,-0.43,0.163248301
-0.29,272.89,52.89,11.09,-0.43,0.013572216
-0.29,272.89,52.89,11.09,-0.43,0.013557911
-0.29,272.89,52.89,11.09,-0.43,0.013551474
-0.29,272.89,52.89,11.09,-0.43,0.013695478
-0.29,272.89,52.89,11.09,-0.43,0.013483286
-0.29,272.89,52.89,10.92,-0.43,0.161405325
-0.29,300.6,222.62,10.92,-0.36,0.181942463
-0.29,300.6,222.62,10.92,-0.36,0.177856445
0,300.6,222.62,10.71,0,0.158736467
0,300.6,222.62,10.71,0,0.155295134
0,300.6,228.2,10.71,0,0.165910482
0,300.6,228.2,10.71,0,0.01369071
0,300.6,228.2,10.71,0,0.013881683
0,300.6,228.2,10.71,0,0.013791084
0,300.6,228.2,10.71,0,0.013771296
0,300.6,228.2,10.71,0,0.013995409
0,300.6,228.2,10.93,0,0.176565886
0,267.72,52.95,10.93,-0.8,0.155286551
0,267.72,52.95,10.93,-0.8,0.014988899
0,267.72,52.95,10.93,-0.8,0.013475418
0,267.72,52.95,10.93,-0.8,0.013511896
0,267.72,52.95,10.93,-0.8,0.013370275
0,267.72,52.95,10.93,-0.8,0.013435364
0,267.72,54.74,11.38,-0.8,0.216333866
-0.29,196.42,54.74,11.38,-0.43,0.166059017
-0.29,196.42,54.74,11.38,-0.43,0.015920162
-0.29,196.42,54.74,11.38,-0.43,0.015836239
-0.14,196.42,54.74,11.02,-0.67,0.175334692
-0.14,196.42,55,11.02,-0.67,0.162440777
-0.14,328.7,55,11.02,-0.67,0.15613842
-0.14,328.7,55,11.02,-0.69,0.161337852
-0.14,328.7,55,11.02,-0.69,0.01796484
-0.14,328.7,55,11.02,-0.69,0.015895844
-0.14,328.7,55,10.76,-0.69,0.163061619
-0.14,265.18,225.01,10.76,-0.1,0.17054534
-0.43,265.18,225.01,10.76,-0.4,0.193108797
-0.14,265.18,225.01,10.96,-0.1,0.183791161
-0.14,265.18,225.01,10.96,-0.1,0.181797981
-0.14,132.47,400,10.96,0,0.144767761
-0.29,132.47,400,10.96,0,0.177205563
-0.14,132.47,400,10.96,0,0.013732672
-0.14,132.47,400,10.96,0,0.013544559
-0.14,132.47,400,10.67,0,0.15558219
-0.14,267.29,235.56,10.67,0,0.153990746
-0.14,267.29,235.56,10.67,-0.1,0.204251528
-0.14,267.29,235.56,10.67,-0.1,0.013583183
-0.29,267.29,235.56,10.82,-0.36,0.158254862
-0.29,267.29,76.16,10.82,-0.36,0.167939663
-0.29,267.7,76.16,10.82,-0.43,0.163071632
-0.29,267.7,76.16,10.82,-0.43,0.013535261
-0.29,267.7,76.16,10.82,-0.43,0.013602495
-0.29,267.7,76.16,10.82,-0.43,0.013613462
-0.29,267.7,76.16,10.82,-0.43,0.013802052
-0.29,267.7,76.16,10.89,-0.43,0.1475811
-0.29,267.7,76.16,10.89,-0.43,0.022536039
-0.29,126.35,80.26,10.89,-0.43,0.154024363
-0.14,126.35,80.26,10.89,-0.69,0.15266633
-0.29,126.35,80.26,10.89,-0.43,0.014502525
-0.14,126.35,80.26,10.88,-0.69,0.165606499
-0.14,126.35,80.26,10.88,-0.69,0.013499975
-0.14,110.76,239.65,10.88,0,0.193277597
-0.29,110.76,239.65,10.88,0,0.201440334
0,110.76,239.65,11.1,0,0.164652109
0,110.76,237.24,11.1,0,0.169686317
0,119.42,237.24,11.1,0,0.16108799
-0.14,119.42,237.24,11.1,0,0.154616356
-0.14,119.42,237.24,11.1,0,0.013816118
-0.14,119.42,237.24,11.54,0,0.154977083
-0.14,119.42,237.24,11.54,0,0.015575171
-0.14,135.02,237.24,11.54,0,0.163530827
-0.14,135.02,237.24,11.54,0,0.013736963
-0.14,135.02,237.24,11.54,0,0.015325785
-0.29,135.02,237.24,11.54,0,0.179309607
-0.29,135.02,237.24,11.34,0,0.159701586
-0.29,135.02,237.24,11.34,0,0.016575098
-0.29,135.66,224.92,11.34,0,0.171953201
-0.29,135.66,224.92,11.34,0,0.017135143
-0.29,135.66,224.92,11.34,0,0.014259815
-0.29,135.66,224.92,11.34,0,0.013672352
-0.29,135.66,224.92,11.34,0,0.013530493
-0.14,135.66,224.92,11.1,0,0.150259972
-0.29,267.95,46.55,11.1,0,0.184532881
-0.29,267.95,46.55,11.1,-0.43,0.158649445
-0.14,267.95,46.55,11.1,-0.69,0.150302172
-0.14,267.95,46.55,11.25,-0.69,0.154863834
-0.14,267.95,46.55,11.25,-0.69,0.015156507
-0.14,400,47.95,11.25,-0.69,0.171418428
-0.14,400,47.95,11.25,-0.69,0.154513359
-0.14,400,47.95,11.25,-0.69,0.01393795
-0.14,400,47.95,10.99,-0.69,0.159746885
-0.29,268.02,57.68,10.99,-0.43,0.197685957
-0.14,268.02,57.68,10.99,-0.69,0.160250664
-0.14,268.02,57.68,10.99,-0.69,0.013618946
-0.14,268.02,57.68,10.99,-0.69,0.013561964
-0.14,268.02,57.68,10.82,-0.69,0.151851654
-0.14,268.02,57.68,10.82,-0.69,0.013576984
-0.14,268.02,57.68,10.82,-0.69,0.013748407
-0.14,99.89,54.68,10.82,-0.68,0.15334177
-0.29,99.89,54.68,10.82,-0.42,0.147206306
-0.14,99.89,54.68,10.82,-0.68,0.013570547
-0.14,99.89,54.68,10.65,-0.68,0.179390907
-0.14,99.89,54.68,10.65,-0.68,0.013977051
-0.14,231.88,150.27,10.65,-0.39,0.169039249
-0.43,231.88,150.27,10.65,-0.4,0.151087761
-0.43,231.88,150.27,10.65,-0.4,0.014023542
-0.14,231.88,150.27,10.65,-0.4,0.222570181
-0.14,231.88,150.27,10.65,-0.4,0.014353752
-0.14,239.54,158.25,10.65,-0.4,0.175254583
-0.14,239.54,158.25,10.65,-0.4,0.15183115
-0.29,239.54,158.25,10.63,-0.4,0.157655716
-0.14,239.54,158.25,10.63,-0.4,0.160738945
-0.14,79.5,57.9,10.63,-0.69,0.161572218
-0.14,79.5,57.9,10.63,-0.1,0.178159475
-0.14,79.5,57.9,10.63,-0.1,0.013543844
-0.14,79.5,57.9,10.64,-0.1,0.157083273
-0.14,79.5,57.9,10.64,-0.1,0.013589144
-0.14,105.94,72.74,10.64,-0.1,0.170833588
-0.14,105.94,72.74,10.64,-0.69,0.174207211
-0.14,105.94,72.74,10.64,-0.69,0.015001059
-0.14,105.94,72.74,10.64,-0.69,0.01395607
-0.14,105.94,72.74,11.1,-0.69,0.150080919
-0.14,105.94,72.74,11.1,-0.69,0.013818264
-0.14,160.27,83.01,11.1,-0.69,0.179642677
-0.43,160.27,83.01,11.1,-0.4,0.159583569
-0.43,160.27,83.01,11.1,-0.4,0.013787508
-0.43,160.27,83.01,11.05,-0.4,0.166278601
-0.43,160.27,83.01,11.05,-0.4,0.013631582
-0.43,160.27,68.91,11.05,-0.4,0.168981314
-0.43,294.28,68.91,11.05,-0.4,0.16071701
-0.14,294.28,68.91,10.65,-0.69,0.173657894
-0.14,294.28,68.91,10.65,-0.69,0.161399841
-0.14,239.57,232.03,10.65,-0.1,0.170347452
-0.14,239.57,232.03,10.65,-0.1,0.163801908
-0.14,239.57,232.03,10.65,-0.1,0.014749527
-0.14,239.57,232.03,10.69,-0.1,0.151827335
-0.14,239.57,232.03,10.69,-0.1,0.013716221
-0.14,239.57,232.03,10.69,-0.1,0.016550779
-0.14,239.57,222.82,10.69,-0.1,0.186748266
-0.43,239.57,222.82,10.69,-0.4,0.147373199
-0.43,239.57,222.82,10.65,-0.4,0.016075134
-0.43,239.57,222.82,10.65,-0.4,0.146547318
-0.43,239.57,222.82,10.65,-0.4,0.013892174
-0.43,239.57,222.82,10.65,-0.4,0.01394701
-0.43,239.57,222.82,10.65,-0.4,0.014557362
-0.43,266.47,222.82,10.65,-0.4,0.152230263
-0.43,266.47,222.82,10.65,-0.4,0.013848782
-0.14,266.47,222.82,10.85,-0.1,0.149624825
-0.43,266.47,222.82,10.85,-0.4,0.161893606
-0.43,132.71,224.86,10.85,-0.4,0.219255209
-0.43,132.71,224.86,10.85,0,0.163100481
-0.43,132.71,224.86,11.08,0,0.149316072
-0.43,132.71,224.86,11.08,0,0.014172077
-0.43,132.71,224.86,11.08,0,0.014045238
-0.43,132.71,47.43,11.08,-0.4,0.172302723
-0.43,132.51,47.43,11.08,-0.4,0.151659966
-0.43,132.51,47.43,11.08,-0.4,0.013793945
-0.43,132.51,47.43,11.34,-0.4,0.150914192
-0.14,132.51,52.04,11.34,-0.69,0.185547113
-0.43,266.27,52.04,11.34,-0.4,0.178761959
-0.43,266.27,52.04,11.34,-0.4,0.17246604
-0.14,266.27,52.04,11.09,-0.69,0.144830227
-0.43,266.27,53.5,11.09,-0.4,0.169683933
-0.14,289.08,53.5,11.09,-0.69,0.156566858
-0.14,289.08,53.5,11.09,-0.69,0.165013075
-0.14,289.08,53.5,10.87,-0.69,0.14654088
-0.14,289.08,53.5,10.87,-0.69,0.013708591
-0.14,289.08,53.5,10.87,-0.69,0.015663862
-0.14,289.08,151.44,10.87,-0.4,0.164580107
-0.14,157.09,151.44,10.87,-0.4,0.174709558
-0.14,157.09,151.44,11.13,-0.4,0.145424366
-0.14,157.09,151.44,11.13,-0.4,0.014031649
-0.14,157.09,151.44,11.13,-0.4,0.014034033
-0.14,157.09,151.44,11.13,-0.4,0.01356554
-0.14,157.09,151.08,11.13,-0.4,0.194910765
-0.14,135.28,151.08,11.13,-0.4,0.175624371
-0.43,135.28,151.08,11.11,-0.4,0.147599697
-0.29,135.28,47.44,11.11,-0.4,0.162444115
-0.29,166.85,47.44,11.11,-0.43,0.167498827
-0.14,166.85,47.44,11.11,-0.69,0.15783453
-0.29,166.85,47.44,10.89,-0.43,0.174448967
-0.14,166.85,47.64,10.89,-0.69,0.17339325
-0.43,166.28,47.64,10.89,-0.4,0.164190769
-0.29,166.28,47.64,10.89,-0.43,0.164648771
-0.14,166.28,47.64,10.89,-0.69,0.156107664
-0.14,166.28,47.64,10.89,-0.69,0.015080214
-0.14,166.28,47.64,10.89,-0.69,0.013826609
-0.14,166.28,47.12,10.89,-0.69,0.190275431
-0.14,97.92,47.12,10.89,-0.56,0.178244114
-0.14,97.92,47.12,11.05,-0.56,0.175232887
-0.14,97.92,47.12,11.05,-0.56,0.014438391
-0.14,97.92,47.12,11.05,-0.56,0.013755083
-0.14,97.92,55.33,11.05,-0.56,0.177699327
-0.14,98.33,55.33,11.05,-0.58,0.170901775
-0.14,98.33,55.33,11.07,-0.58,0.162295103
-0.14,98.33,55.33,11.07,-0.58,0.014168739
-0.14,98.33,55.33,11.07,-0.58,0.014416933
-0.14,98.33,96.36,11.07,-0.44,0.145191908
-0.14,98.33,96.36,11.07,-0.44,0.013577938
-0.14,267.1,96.36,11.07,-0.53,0.163724422
-0.14,267.1,96.36,11.13,-0.53,0.152248383
-0.14,267.1,96.36,11.13,-0.53,0.013598204
-0.14,267.1,96.36,11.13,-0.53,0.032176495
